AREA NAME,AREA CODE,DISTRICT NAME,DISTRICT NO,ZIP CODE,LOCALE NAME,PHYSICAL DELV ADDR,PHYSICAL CITY,PHYSICAL STATE,PHYSICAL ZIP,PHYSICAL ZIP 4
WESTPAC,4E,ID-MT-OR,970,83720,BOISE,770 S 13TH ST,BOISE,ID,83708,9998
WESTPAC,4E,ID-MT-OR,970,83722,BOISE,770 S 13TH ST,BOISE,ID,83708,9998
WESTPAC,4E,ID-MT-OR,970,83724,BOISE,770 S 13TH ST,BOISE,ID,83708,9998
WESTPAC,4E,ID-MT-OR,970,83725,BOISE,770 S 13TH ST,BOISE,ID,83708,9998
WESTPAC,4E,ID-MT-OR,970,83726,BOISE,770 S 13TH ST,BOISE,ID,83708,9998
WESTPAC,4E,ID-MT-OR,970,83728,BOISE,770 S 13TH ST,BOISE,ID,83708,9998
WESTPAC,4E,ID-MT-OR,970,83729,BOISE,770 S 13TH ST,BOISE,ID,83708,9998
WESTPAC,4E,ID-MT-OR,970,83732,BOISE,770 S 13TH ST,BOISE,ID,83708,9998
WESTPAC,4E,ID-MT-OR,970,83735,BOISE,770 S 13TH ST,BOISE,ID,83708,9998
WESTPAC,4E,ID-MT-OR,970,83756,BOISE,770 S 13TH ST,BOISE,ID,83708,9998
WESTPAC,4E,ID-MT-OR,970,83844,MOSCOW,220 E 5TH ST LBBY,MOSCOW,ID,83843,9998
WESTPAC,4E,ID-MT-OR,970,97077,BEAVERTON,4550 SW BETTS AVE,BEAVERTON,OR,97005,2869
WESTPAC,4E,ID-MT-OR,970,97079,BEAVERTON,4550 SW BETTS AVE,BEAVERTON,OR,97005,2869
WESTPAC,4E,ID-MT-OR,970,97129,HILLSBORO DCU,1330 SW WALNUT ST,HILLSBORO,OR,97123,9994
WESTPAC,4E,ID-MT-OR,970,97250,PARKROSE,4048 NE 122ND AVE,PORTLAND,OR,97230,1335
WESTPAC,4E,ID-MT-OR,970,97251,PARKROSE,4048 NE 122ND AVE,PORTLAND,OR,97230,1335
WESTPAC,4E,ID-MT-OR,970,97253,PARKROSE,4048 NE 122ND AVE,PORTLAND,OR,97230,1335
WESTPAC,4E,ID-MT-OR,970,97254,ROSE CITY PARK,2425 NE 50TH AVE,PORTLAND,OR,97213,2515
WESTPAC,4E,ID-MT-OR,970,97256,PORTLAND,745 NW HOYT ST,PORTLAND,OR,97208,8098
WESTPAC,4E,ID-MT-OR,970,97310,SALEM OR S&DC,1050 25TH ST SE,SALEM,OR,97301,9913
WESTPAC,4E,ID-MT-OR,970,97311,SALEM OR S&DC,1050 25TH ST SE,SALEM,OR,97301,9913
WESTPAC,4E,ID-MT-OR,970,97312,SALEM OR S&DC,1050 25TH ST SE,SALEM,OR,97301,9913
WESTPAC,4E,ID-MT-OR,970,97314,SALEM OR S&DC,1050 25TH ST SE,SALEM,OR,97301,9913
WESTPAC,4E,NV-UT,890,84132,FOOTHILL,2255 E SUNNYSIDE AVE,SALT LAKE CITY,UT,84108,9998
WESTPAC,4E,NV-UT,890,84134,SALT LAKE CITY,1760 W 2100 S,SALT LAKE CITY,UT,84199,9998
WESTPAC,4E,NV-UT,890,84139,SALT LAKE CITY,1760 W 2100 S,SALT LAKE CITY,UT,84199,9998
WESTPAC,4E,NV-UT,890,84143,DOWNTOWN SLC RETAIL EAQ,386 W 500 S STE 20,SALT LAKE CITY,UT,84101,2893
WESTPAC,4E,NV-UT,890,84148,FOOTHILL,2255 E SUNNYSIDE AVE,SALT LAKE CITY,UT,84108,9998
WESTPAC,4E,NV-UT,890,84150,SALT LAKE CITY,1760 W 2100 S,SALT LAKE CITY,UT,84199,9998
WESTPAC,4E,NV-UT,890,84184,SALT LAKE CITY,1760 W 2100 S,SALT LAKE CITY,UT,84199,9998
WESTPAC,4E,NV-UT,890,84190,SOUTH SALT LAKE,3161 S WEST TEMPLE,SOUTH SALT LAKE,UT,84115,9998
WESTPAC,4E,NV-UT,890,84199,SALT LAKE CITY,1760 W 2100 S,SALT LAKE CITY,UT,84199,9998
WESTPAC,4E,NV-UT,890,84201,OGDEN,3680 PACIFIC AVE,OGDEN,UT,84401,9998
WESTPAC,4E,NV-UT,890,84244,OGDEN,3680 PACIFIC AVE,OGDEN,UT,84401,9998
WESTPAC,4E,NV-UT,890,84322,LOGAN,75 W 200 N,LOGAN,UT,84321,9998
WESTPAC,4E,NV-UT,890,84407,OGDEN,3680 PACIFIC AVE,OGDEN,UT,84401,9998
WESTPAC,4E,NV-UT,890,84408,OGDEN,3680 PACIFIC AVE,OGDEN,UT,84401,9998
WESTPAC,4E,NV-UT,890,89070,INDIAN SPRINGS,185 N HWY 95,INDIAN SPRINGS,NV,89018,0139
WESTPAC,4E,NV-UT,890,89150,JAMES C BROWN JR,1001 E SUNSET RD UNIT 1001,LAS VEGAS,NV,89199,9712
WESTPAC,4E,NV-UT,890,89151,JAMES C BROWN JR,1001 E SUNSET RD UNIT 1001,LAS VEGAS,NV,89199,9712
WESTPAC,4E,NV-UT,890,89152,JAMES C BROWN JR,1001 E SUNSET RD UNIT 1001,LAS VEGAS,NV,89199,9712
WESTPAC,4E,NV-UT,890,89153,JAMES C BROWN JR,1001 E SUNSET RD UNIT 1001,LAS VEGAS,NV,89199,9712
WESTPAC,4E,NV-UT,890,89155,KING,1801 N MARTIN L KING BLVD,LAS VEGAS,NV,89106,9998
WESTPAC,4E,NV-UT,890,89163,JAMES C BROWN JR,1001 E SUNSET RD UNIT 1001,LAS VEGAS,NV,89199,9712
WESTPAC,4E,NV-UT,890,89177,JAMES C BROWN JR,1001 E SUNSET RD UNIT 1001,LAS VEGAS,NV,89199,9712
WESTPAC,4E,NV-UT,890,89195,JAMES C BROWN JR,1001 E SUNSET RD UNIT 1001,LAS VEGAS,NV,89199,9712
WESTPAC,4E,NV-UT,890,89496,FALLON,120 N MAINE ST,FALLON,NV,89406,2930
WESTPAC,4E,NV-UT,890,89557,RENO,2000 VASSAR ST,RENO,NV,89510,9998
WESTPAC,4E,NV-UT,890,89595,RENO,2000 VASSAR ST,RENO,NV,89510,9998
WESTPAC,4E,NV-UT,890,89599,RENO,2000 VASSAR ST,RENO,NV,89510,9998
WESTPAC,4E,NV-UT,890,89711,CARSON CITY,1111 S ROOP ST,CARSON CITY,NV,89701,9998
WESTPAC,4E,NV-UT,890,89712,CARSON CITY,1111 S ROOP ST,CARSON CITY,NV,89701,9998
WESTPAC,4E,NV-UT,890,89713,CARSON CITY,1111 S ROOP ST,CARSON CITY,NV,89701,9998
WESTPAC,4E,NV-UT,890,89714,CARSON CITY,1111 S ROOP ST,CARSON CITY,NV,89701,9998
WESTPAC,4E,WASHINGTON,980,98129,SEATTLE,10700 27TH AVE S,SEATTLE,WA,98168,1831
WESTPAC,4E,WASHINGTON,980,98170,BALLARD CARRIER ANNEX,4501 9TH AVE NW,SEATTLE,WA,98107,9997
WESTPAC,4E,WASHINGTON,980,98181,MIDTOWN,301 UNION ST,SEATTLE,WA,98101,9998
WESTPAC,4E,WASHINGTON,980,98185,TERMINAL,2420 4TH AVE S,SEATTLE,WA,98134,9998
WESTPAC,4E,WASHINGTON,980,98190,SEATTLE,10700 27TH AVE S,SEATTLE,WA,98168,1831
WESTPAC,4E,WASHINGTON,980,98191,MIDTOWN,301 UNION ST,SEATTLE,WA,98101,9998
WESTPAC,4E,WASHINGTON,980,98195,UNIVERSITY,4244 UNIVERSITY WAY NE,SEATTLE,WA,98105,9998
WESTPAC,4E,WASHINGTON,980,98207,EVERETT,3102 HOYT AVE,EVERETT,WA,98201,9998
WESTPAC,4E,WASHINGTON,980,98278,OAK HARBOR,1155 SE CITY BEACH ST,OAK HARBOR,WA,98277,9998
WESTPAC,4E,WASHINGTON,980,98314,WEST HILLS,200 S NATIONAL AVE,BREMERTON,WA,98312,9998
WESTPAC,4E,WASHINGTON,980,98352,SUMNER,1313 FRYAR AVE,SUMNER,WA,98390,9998
WESTPAC,4E,WASHINGTON,980,98416,UNIVERSITY PLACE,6817 27TH ST W,TACOMA,WA,98466,9998
WESTPAC,4E,WASHINGTON,980,98430,EVERGREEN,4001 S PINE ST,TACOMA,WA,98413,9994
WESTPAC,4E,WASHINGTON,980,98431,EVERGREEN,4001 S PINE ST,TACOMA,WA,98413,9994
WESTPAC,4E,WASHINGTON,980,98447,PARKLAND,320 GARFIELD ST S,TACOMA,WA,98444,9998
WESTPAC,4E,WASHINGTON,980,98471,EVERGREEN,4001 S PINE ST,TACOMA,WA,98413,9994
WESTPAC,4E,WASHINGTON,980,98481,EVERGREEN,4001 S PINE ST,TACOMA,WA,98413,9994
WESTPAC,4E,WASHINGTON,980,98493,EVERGREEN,4001 S PINE ST,TACOMA,WA,98413,9994
WESTPAC,4E,WASHINGTON,980,98504,OLYMPIA,900 JEFFERSON ST SE,OLYMPIA,WA,98501,9998
WESTPAC,4E,WASHINGTON,980,98505,OLYMPIA,900 JEFFERSON ST SE,OLYMPIA,WA,98501,9998
WESTPAC,4E,WASHINGTON,980,98599,OLYMPIA,900 JEFFERSON ST SE,OLYMPIA,WA,98501,9998
WESTPAC,4E,WASHINGTON,980,99164,PULLMAN,1135 S GRAND AVE,PULLMAN,WA,99163,9998
WESTPAC,4E,WASHINGTON,980,99251,NORTHPOINTE,9857 N NEVADA ST,SPOKANE,WA,99218,9998
WESTPAC,4E,WASHINGTON,980,99252,LIBERTY PARK,1602 E SPRAGUE AVE,SPOKANE,WA,99202,9998
WESTPAC,4E,WASHINGTON,980,99256,RIVERSIDE,904 W RIVERSIDE AVE,SPOKANE,WA,99201,9931
WESTPAC,4E,WASHINGTON,980,99258,LIBERTY PARK,1602 E SPRAGUE AVE,SPOKANE,WA,99202,9998
WESTPAC,4E,WASHINGTON,980,99260,RIVERSIDE,904 W RIVERSIDE AVE,SPOKANE,WA,99201,9931
